,id_bgl_0,aggregation_year,permanent_area,seasonal_area,maybepermanent,maybeseasonal
3250,348,2004,1093.40363585636,326.068386140739,0.040798585221637,60.6554347684009
3251,348,2005,1098.14459227752,454.685411227462,0.0084826992242597,28.9069447123094
3252,348,2006,1108.93670995496,631.166052267889,0.0024188201641663,4.76802549034987
3253,348,2007,1086.55730722078,222.946516086429,0.0314780776388943,6.86038927329184
3254,348,2008,1090.80956369525,248.300057376593,1.01136550329324,31.5514727763905
3255,348,2009,1095.00735307615,268.359398738088,0.0741090314113535,8.30136136985749
3256,348,2010,1116.98961654636,460.182102803767,0.0066691162646748,40.3906346241208
3257,348,2011,1104.5492235398,291.584134770782,0.0066703212214633,23.8441025038551
3258,348,2012,1084.43272042971,228.87982377005,0.0103708047536202,31.3060866756885
3259,348,2013,1117.95040177857,546.768945187889,0.0006110475515015,14.8903837178503
3260,348,2014,1123.20343282041,200.250884225611,0.0048755265306681,0.840582960713244
3261,348,2015,1135.94368054923,211.505588307265,0.0,0.412434332018636
3262,348,2016,1153.62319522223,332.220251912373,0.0060365989338606,0.938108856870802
3263,348,2017,1142.12951102732,284.399520670373,0.0012117013102397,2.66527579974579
3264,348,2018,1146.11131472646,358.737970997354,0.0018239092314615,7.24578676924461
3265,348,2019,1133.07828391065,247.490306526132,0.0018099003355018,1.52151704206561
3266,348,2020,1145.47490645855,251.838224264424,0.0,0.887344299684571
3267,348,2021,1137.7662668237,286.842314069907,0.003621045849286,2.58671134301397
3268,352,1984,0.0,0.0,1526.38951716231,16.8976783672448
3269,352,1985,1439.46503094038,23.1443580081465,43.0045188032347,1.35403133388266
3270,352,1986,1408.43398189466,11.3662262046445,89.1650112900952,5.70783288616187
3271,352,1987,1445.35586203367,19.3364497443121,48.555345225279,1.20315207871905
3272,352,1988,1450.5642086533,16.6608987828325,48.0093382147785,2.46209801761319
3273,352,1989,1422.03062824483,14.6893509841344,83.4674549533096,1.75656854849361
3274,352,1990,1419.85646756158,20.6589399953989,76.6470229870918,1.22968628793183
3275,352,1991,0.0,0.0,1526.38951716231,16.8976783672448
3276,352,1992,0.0,0.0,1526.38951716231,16.8976783672448
3277,352,1993,0.0,0.0,1526.38951716231,16.8976783672448
3278,352,1994,1464.03065513133,16.0921539375761,41.7618611449251,1.51906618103556
3279,352,1995,0.0,0.0,1526.38951716231,16.8976783672448
3280,352,1996,0.0,0.0,1526.38951716231,16.8976783672448
3281,352,1997,0.0,0.0,1526.38951716231,16.8976783672448
3282,352,1998,1467.33020476797,19.5979871301516,35.3829158906804,1.01710380619248
3283,352,1999,1432.84025408769,6.5191401992226,63.6116760845721,4.51856863301227
3284,352,2000,1502.68945189366,18.6702299821446,10.4189551888023,0.488436723208425
3285,352,2001,1433.80210257841,16.8945070744023,71.4987494851587,1.69225864606629
3286,352,2002,1469.67051614785,17.832166218188,40.9145422946693,0.821530658578473
3287,352,2003,1396.74050361662,11.0697773302884,106.178643234881,3.60793958613649
3288,352,2004,1368.1902706113,8.46155012735684,136.194534698195,4.94422356091399
3289,352,2005,1369.23468815629,9.78424219017033,125.627809406196,4.21207031113239
3290,352,2006,1475.71905234242,16.3620701697664,28.9062235967371,1.02013015222962
3291,352,2007,1385.55064616284,12.108343965566,111.422542801644,1.77154541100939
3292,352,2008,1441.85419410398,14.8088484146823,64.7177356974348,1.53570088187036
3293,352,2009,1457.69264824894,14.1006752402469,58.1106950034878,1.99515077630583
3294,352,2010,1399.07488742693,13.7355076373734,110.504702465215,2.27201467147439
3295,352,2011,1432.80547638255,13.5998854157047,73.1046085204687,1.8877941731545
3296,352,2012,1485.9066897841,22.3056500419957,17.6653192198043,0.475649627818219
3297,352,2013,1509.99675978347,19.3041077806942,5.81999098413051,0.728526493157922
3298,352,2014,1495.19822026147,21.6967321523242,9.8230590188861,0.747298354457941
3299,352,2015,1468.98482021922,27.7742858076289,32.1798146029749,30.4088603862982
3300,352,2016,1575.37744411561,180.155210374856,5.68697318497454,4.67427812486159
3301,352,2017,1568.18177565167,160.812348249863,11.177564612216,11.789121957387
3302,352,2018,1462.13413110005,139.248019668182,93.9871853007955,20.8711511412299
3303,352,2019,1615.24305406951,125.794635820668,9.27124253564329,7.72204886753598
3304,352,2020,1813.56649931964,287.174252490791,6.33184017780963,12.9740240540742
3305,352,2021,1850.5884793589,510.316529878681,2.37046307206471,20.0730635670292
3306,356,1984,0.0,0.0,9462.82164582521,90721.5312255919
3307,356,1985,0.0,0.0,9462.82164582521,90721.5312255919
3308,356,1986,0.0,0.0,9462.80819362546,90721.4821649948
3309,356,1987,2310.07328987704,4097.10507830781,6247.40416930429,69081.4735254505
