id_bgl,basin_level,start_year,t_score,p_t,u_score,p_u,baseline_median,delta,u_sign
1290_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1290_516,4,2017,2.607061971785137,0.04019308572716213,85.5,0.017352389190761427,2.723217623919485,200.91667379512023,1
1291_716,4,2017,-1.6014232336360035,0.14556192338869378,33.5,0.27676572286017653,2.60394903155975,-54.49969261698757,-1
1291_72,4,2017,,,50.0,1.0,0.0,0.0,-99
1292_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1292_72,4,2017,3.0474470577454755,0.025422783734006655,93.5,0.003467193190765815,0.9629722366516945,258.3788529265066,1
1293_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1293_716,4,2017,,,50.0,1.0,0.0,0.0,-99
1293_72,4,2017,,,50.0,1.0,0.0,0.0,-99
1294_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1294_72,4,2017,,,50.0,1.0,0.0,0.0,-99
1295_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1295_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1295_716,4,2017,,,50.0,1.0,0.0,0.0,-99
1295_72,4,2017,,,50.0,1.0,0.0,0.0,-99
1296_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1297_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1297_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1298_516,4,2017,0.05526724093312457,0.9577971352665244,51.5,0.9458048585528951,2.94968365156092,60.06889078861808,1
1299_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1299_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1311_516,4,2017,,,50.0,1.0,0.0,0.0,-99
1312_24,4,2017,5.565465931517627,1.2393434534529107e-05,89.5,0.008024002332133759,50.991081797795644,59.46272340512392,1
1312_516,4,2017,-1.1694843017012528,0.30132581847698037,57.0,0.6239185944721397,0.0548920504796757,3.1114470366544493,1
1313_24,4,2017,4.723144655068358,0.0004222550833952483,92.5,0.004303876558312955,3.2118529145082,99.32140905761796,1
1314_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1315_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1316_24,4,2017,4.123981163845888,0.0013865577100630052,83.5,0.024329164818618392,0.0061518546717706495,4321.48128937082,-99
1317_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1318_24,4,2017,2.9483852225056784,0.025130975703808293,89.5,0.008024002332133759,55.250764552988,132.87025039952644,1
1319_24,4,2017,3.3844776840884636,0.006983725977603209,89.5,0.008024002332133759,10.85811504308055,229.33497490894953,1
1321_178,4,2017,,,50.0,1.0,0.0,0.0,-99
1321_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1321_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1322_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1322_24,4,2017,4.711691252322967,0.0028736948116313537,93.5,0.0034609301161331366,0.6092701026936995,420.33040917676317,1
1323_178,4,2017,1.5406730013662284,0.13731531273778574,61.5,0.4546204062737812,10.212383255373584,97.24536570783692,1
1323_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1323_266,4,2017,,,50.0,1.0,0.0,0.0,-99
1324_120,4,2017,,,50.0,1.0,0.0,0.0,-99
1324_140,4,2017,,,50.0,1.0,0.0,0.0,-99
1324_178,4,2017,,,50.0,1.0,0.0,0.0,-99
1324_266,4,2017,,,50.0,1.0,0.0,0.0,-99
1325_178,4,2017,,,50.0,1.0,0.0,0.0,-99
1325_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1326_140,4,2017,,,50.0,1.0,0.0,0.0,-99
1326_178,4,2017,,,50.0,1.0,0.0,0.0,-99
1326_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1326_728,4,2017,,,50.0,1.0,0.0,0.0,-99
1326_729,4,2017,,,50.0,1.0,0.0,0.0,-99
1326_800,4,2017,,,50.0,1.0,0.0,0.0,-99
1327_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1328_108,4,2017,,,50.0,1.0,0.0,0.0,-99
1328_180,4,2017,1.4986829133413377,0.17906909692776304,68.5,0.2211162550702167,0.031936037716314244,23.64906073948254,1
1328_646,4,2017,3.3281540749823773,0.006528087201832004,79.5,0.048689610702269216,0.03120221938029405,49.728748903967954,1
1328_834,4,2017,,,50.0,1.0,0.0,0.0,-99
1328_894,4,2017,1.719649564694969,0.14323415589451327,78.5,0.05699830641051993,0.0287206723296549,23.068879404422944,1
1329_180,4,2017,2.154967421990094,0.06358345462740946,79.5,0.048689610702269216,39.5661445485556,38.44034437004779,1
1329_454,4,2017,,,50.0,1.0,0.0,0.0,-99
1329_834,4,2017,,,50.0,1.0,0.0,0.0,-99
1329_894,4,2017,3.2547343948836933,0.00873105553373806,80.5,0.04103134797707393,0.06543929301551521,313.6460674533137,1
1331_178,4,2017,,,50.0,1.0,0.0,0.0,-99
1331_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1331_24,4,2017,,,50.0,1.0,0.0,0.0,-99
1332_178,4,2017,,,50.0,1.0,0.0,0.0,-99
1332_180,4,2017,,,50.0,1.0,0.0,0.0,-99
1332_266,4,2017,,,50.0,1.0,0.0,0.0,-99
1333_178,4,2017,,,50.0,1.0,0.0,0.0,-99
1333_266,4,2017,,,50.0,1.0,0.0,0.0,-99
1334_120,4,2017,,,50.0,1.0,0.0,0.0,-99
1334_178,4,2017,,,50.0,1.0,0.0,0.0,-99
1334_226,4,2017,,,50.0,1.0,0.0,0.0,-99
1334_266,4,2017,2.6559440092916797,0.019006812072859893,75.5,0.08924454710859073,0.35875244589988153,1474.0663960260854,1
1335_120,4,2017,,,50.0,1.0,0.0,0.0,-99
1335_226,4,2017,,,50.0,1.0,0.0,0.0,-99
1335_266,4,2017,5.436691289258537,0.0001146505113663103,91.5,0.005319686062957794,1.1303450209961725,339.2217931799058,1
1336_120,4,2017,5.944487843837318,9.03516832810147e-06,87.5,0.011899644584157432,444.479451178445,47.78411982190772,1
1336_140,4,2017,,,50.0,1.0,0.0,0.0,-99
1336_566,4,2017,,,50.0,1.0,0.0,0.0,-99
1337_120,4,2017,,,50.0,1.0,0.0,0.0,-99
1337_566,4,2017,,,50.0,1.0,0.0,0.0,-99
1338_120,4,2017,,,50.0,1.0,0.0,0.0,-99
1338_566,4,2017,-0.03925599538911212,0.9697207629622877,44.5,0.7339474627492532,0.361049585539149,-29.39658980397171,-1
1339_566,4,2017,,,50.0,1.0,0.0,0.0,-99
1340_226,4,2017,,,50.0,1.0,0.0,0.0,-99
1340_678,4,2017,,,50.0,1.0,0.0,0.0,-99
1410_566,4,2017,,,50.0,1.0,0.0,0.0,-99
1421_566,4,2017,,,50.0,1.0,0.0,0.0,-99
1422_120,4,2017,0.766405590090759,0.48068022608765354,67.5,0.24784912392821346,153.47196015622552,20.50625862969079,1
1422_148,4,2017,,,50.0,1.0,0.0,0.0,-99
1422_566,4,2017,2.800560300125956,0.012539016223041037,69.5,0.1965160943128864,116.3704947894515,0.7053695164738215,1
1423_204,4,2017,,,50.0,1.0,0.0,0.0,-99
1423_566,4,2017,-5.163168667773258,4.534921340150356e-05,15.5,0.020822974945909827,593.047676908878,-18.43217281197739,-1
1424_562,4,2017,,,50.0,1.0,0.0,0.0,-99
1424_566,4,2017,0.4139380589776165,0.6861014890989051,52.5,0.8918594638362826,121.2549428292085,3.363385776614726,1
1425_204,4,2017,,,50.0,1.0,0.0,0.0,-99
1425_562,4,2017,,,50.0,1.0,0.0,0.0,-99
1425_566,4,2017,,,50.0,1.0,0.0,0.0,-99
1426_12,4,2017,,,50.0,1.0,0.0,0.0,-99
1426_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1426_562,4,2017,,,50.0,1.0,0.0,0.0,-99
1427_12,4,2017,,,50.0,1.0,0.0,0.0,-99
1427_204,4,2017,,,50.0,1.0,0.0,0.0,-99
1427_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1427_478,4,2017,,,50.0,1.0,0.0,0.0,-99
1427_562,4,2017,,,50.0,1.0,0.0,0.0,-99
1427_854,4,2017,0.6011947213200407,0.555773720461409,55.5,0.7339474627492532,40.2656265705794,-0.17939814072026156,-1
1428_324,4,2017,,,50.0,1.0,0.0,0.0,-99
1428_384,4,2017,2.4907623645640617,0.05329700109221122,88.5,0.00979219587072503,3.54578219045652,18.142401259584993,1
1428_466,4,2017,,,50.0,1.0,0.0,0.0,-99
1428_854,4,2017,,,50.0,1.0,0.0,0.0,-99
